Number,Description,Hash,OriginFile,LoadEpoch,LoadDatetime
410,"[{'Language': 'NL', 'Description': 'Noodzakelijk'}
 {'Language': 'NO', 'Description': 'Nødvendig'}
 {'Language': 'FR', 'Description': 'Necessaire'}
 {'Language': 'DE', 'Description': 'Notwendig'}
 {'Language': 'EN', 'Description': 'Necessary'}
 {'Language': 'SV', 'Description': 'Nödvändig'}
 {'Language': 'IT', 'Description': 'necessario'}
 {'Language': 'ES', 'Description': 'Necesario'}
 {'Language': 'DA', 'Description': 'Nødvendig'}]",-8918268068346596362,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
415,"[{'Language': 'NL', 'Description': 'Niet noodzakelijk'}
 {'Language': 'NO', 'Description': 'ikke nødvendig\t'}
 {'Language': 'FR', 'Description': 'Pas necessaire'}
 {'Language': 'DE', 'Description': 'Nicht notwendig'}
 {'Language': 'EN', 'Description': 'Not necessary'}
 {'Language': 'SV', 'Description': 'inte nödvändigt'}
 {'Language': 'IT', 'Description': 'Non necessario'}
 {'Language': 'ES', 'Description': 'No es necesario'}
 {'Language': 'DA', 'Description': 'ikke nødvendigt'}]",2998470764752710998,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
420,"[{'Language': 'NL', 'Description': 'Aanbevolen'}
 {'Language': 'NO', 'Description': 'Anbefalt'}
 {'Language': 'FR', 'Description': 'Recommande'}
 {'Language': 'DE', 'Description': 'Empfohlen'}
 {'Language': 'EN', 'Description': 'Recommended'}
 {'Language': 'SV', 'Description': 'Rekommenderat'}
 {'Language': 'IT', 'Description': 'raccomandato'}
 {'Language': 'ES', 'Description': 'recomendado'}
 {'Language': 'DA', 'Description': 'Anbefalet'}]",7905795548296934736,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
502,"[{'Language': 'NL', 'Description': 'Niet roken'}
 {'Language': 'NO', 'Description': 'røykfritt'}
 {'Language': 'FR', 'Description': 'Non-fumeur'}
 {'Language': 'DE', 'Description': 'Nichtraucher'}
 {'Language': 'EN', 'Description': 'Non smoking'}
 {'Language': 'SV', 'Description': 'Rökförbud'}
 {'Language': 'IT', 'Description': 'Non fumatori'}
 {'Language': 'ES', 'Description': 'No fumadores'}
 {'Language': 'DA', 'Description': 'ikke ryger'}]",-4243228981995435134,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
504,"[{'Language': 'NL', 'Description': 'Roken toegestaan'}
 {'Language': 'NO', 'Description': 'røyking tillatt'}
 {'Language': 'FR', 'Description': 'Autoriser de fumer'}
 {'Language': 'DE', 'Description': 'Rauchen erlaubt'}
 {'Language': 'EN', 'Description': 'Smoking allowed'}
 {'Language': 'SV', 'Description': 'Rökning tillåten'}
 {'Language': 'IT', 'Description': 'Permesso fumare'}
 {'Language': 'ES', 'Description': 'Permitido fumar'}
 {'Language': 'DA', 'Description': 'rygning tilladt'}]",-3111154457281063949,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
507,"[{'Language': 'NL', 'Description': 'Walk-in afgestemd'}
 {'Language': 'NO', 'Description': 'Walk-in aligned'}
 {'Language': 'FR', 'Description': 'Location aux passants autorisés'}
 {'Language': 'DE', 'Description': 'Walk-in vereinbart'}
 {'Language': 'EN', 'Description': 'Walk-in aligned'}
 {'Language': 'SV', 'Description': 'Walk-in aligned'}
 {'Language': 'IT', 'Description': 'Consenso agli arrivi senza prenotazione'}
 {'Language': 'ES', 'Description': 'Walk-in sin reserva'}
 {'Language': 'DA', 'Description': 'Walk-in aligned'}]",8966012785717781730,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
510,"[{'Language': 'NL', 'Description': 'WiFi'}
 {'Language': 'NO', 'Description': 'WiFi'}
 {'Language': 'FR', 'Description': 'WiFi'}
 {'Language': 'DE', 'Description': 'WiFi'}
 {'Language': 'EN', 'Description': 'WiFi'}
 {'Language': 'SV', 'Description': 'WiFi'}
 {'Language': 'IT', 'Description': 'WiFi'}
 {'Language': 'ES', 'Description': 'WiFi'}
 {'Language': 'DA', 'Description': 'WiFi'}]",-744040233985871869,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
512,"[{'Language': 'NL', 'Description': 'Korte beschikbaarheid Zomer'}
 {'Language': 'NO', 'Description': 'Sommerhus'}
 {'Language': 'FR', 'Description': ""Maison d'été""}
 {'Language': 'DE', 'Description': 'Sommerhaus'}
 {'Language': 'EN', 'Description': 'Very short summer availability'}
 {'Language': 'SV', 'Description': 'Sommarhus'}
 {'Language': 'IT', 'Description': 'Casa estiva'}
 {'Language': 'ES', 'Description': 'Casa de verano'}
 {'Language': 'DA', 'Description': 'Sommerhus'}]",-3124682917300016310,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
515,"[{'Language': 'NL', 'Description': 'Businesshuis'}
 {'Language': 'NO', 'Description': 'Business Home'}
 {'Language': 'FR', 'Description': 'Maison Business'}
 {'Language': 'DE', 'Description': 'Business Haus'}
 {'Language': 'EN', 'Description': 'Business Home'}
 {'Language': 'SV', 'Description': 'Business Home'}
 {'Language': 'IT', 'Description': 'Casa Business'}
 {'Language': 'ES', 'Description': 'Negocio casa'}
 {'Language': 'DA', 'Description': 'Business Home'}]",1440590849627015005,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
516,"[{'Language': 'NL', 'Description': 'Overwinteren'}
 {'Language': 'NO', 'Description': 'Overwintering / Wintersun'}
 {'Language': 'FR', 'Description': 'du soleil et de la chaleur en hiver'}
 {'Language': 'DE', 'Description': 'Uberwintern'}
 {'Language': 'EN', 'Description': 'Overwintering / Wintersun'}
 {'Language': 'SV', 'Description': 'Varmt vinterklimat'}
 {'Language': 'IT', 'Description': 'Svernare'}
 {'Language': 'ES', 'Description': 'Promoción invierno'}
 {'Language': 'DA', 'Description': 'Varmt vinter klima'}]",3842704867611734096,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
520,"[{'Language': 'NL', 'Description': 'Eigen woning'}
 {'Language': 'NO', 'Description': 'eget hus'}
 {'Language': 'FR', 'Description': 'Propre maison'}
 {'Language': 'DE', 'Description': 'Eigenens Haus'}
 {'Language': 'EN', 'Description': 'Own house'}
 {'Language': 'SV', 'Description': 'eget hus'}
 {'Language': 'IT', 'Description': 'Propria casa'}
 {'Language': 'ES', 'Description': 'Casa propia'}
 {'Language': 'DA', 'Description': 'eget hus'}]",305947053541646546,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
530,"[{'Language': 'NL', 'Description': 'Appartement'}
 {'Language': 'NO', 'Description': 'Leilighet'}
 {'Language': 'FR', 'Description': 'Appartement'}
 {'Language': 'DE', 'Description': 'Ferienwohnung'}
 {'Language': 'EN', 'Description': 'Apartment'}
 {'Language': 'SV', 'Description': 'Lägenhet'}
 {'Language': 'IT', 'Description': 'Appartamento'}
 {'Language': 'ES', 'Description': 'Apartamento'}
 {'Language': 'DA', 'Description': 'Lejlighed'}]",4515166416083622120,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
540,"[{'Language': 'NL', 'Description': 'Gratis toegang tot waterpark'}
 {'Language': 'NO', 'Description': 'Gratis adgang til vannparken'}
 {'Language': 'FR', 'Description': 'Aqua parc gratuit'}
 {'Language': 'DE', 'Description': 'freier Zugang zum Wasserpark'}
 {'Language': 'EN', 'Description': 'Free admission to water park'}
 {'Language': 'SV', 'Description': 'Fri entré till äventyrsbad'}
 {'Language': 'IT', 'Description': 'Entrata gratuita al parco acquatico'}
 {'Language': 'ES', 'Description': 'Entrada gratuita al parque acuàtico'}
 {'Language': 'DA', 'Description': 'Gratis entré til badeland'}]",-6808666415569861564,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
542,"[{'Language': 'NL', 'Description': 'Pont / boot noodzakelijk'}
 {'Language': 'NO', 'Description': 'ferge/båt nødvendig'}
 {'Language': 'FR', 'Description': 'Traversier nécessaire'}
 {'Language': 'DE', 'Description': 'Fähre/Boot notwendig'}
 {'Language': 'EN', 'Description': 'Ferry / Boat necessary'}
 {'Language': 'SV', 'Description': 'färja/båt nödvändig'}
 {'Language': 'IT', 'Description': 'Traghettamento necessario'}
 {'Language': 'ES', 'Description': 'ferry/barco nesecario'}
 {'Language': 'DA', 'Description': 'Færge/Båd nødvendig'}]",-2480871193944307175,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
544,"[{'Language': 'NL', 'Description': 'Huis geschikt om te vissen'}
 {'Language': 'NO', 'Description': 'Fiskehus'}
 {'Language': 'FR', 'Description': 'Location pour pêcher'}
 {'Language': 'DE', 'Description': 'Anglerhaus'}
 {'Language': 'EN', 'Description': 'Fishing house'}
 {'Language': 'SV', 'Description': 'Fiskehus'}
 {'Language': 'IT', 'Description': 'Alloggio adatto per pescare'}
 {'Language': 'ES', 'Description': 'casa de pesca'}
 {'Language': 'DA', 'Description': 'Fiskehus'}]",8190287198827526387,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
546,"[{'Language': 'NL', 'Description': 'Huis geschikt om te vissen PLUS'}
 {'Language': 'NO', 'Description': 'Fiskehus pluss\t'}
 {'Language': 'FR', 'Description': 'Location pour pêcher PLUS'}
 {'Language': 'DE', 'Description': 'Anglerhaus PLUS'}
 {'Language': 'EN', 'Description': 'Fishing house PLUS'}
 {'Language': 'SV', 'Description': 'Fiskehus plus'}
 {'Language': 'IT', 'Description': 'Alloggio adatto per pescare PLUS'}
 {'Language': 'ES', 'Description': 'casa de pesca plus'}
 {'Language': 'DA', 'Description': 'Fiskehus plus'}]",-3633276291877919449,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
548,"[{'Language': 'NL', 'Description': 'Wellness accommodatie'}
 {'Language': 'NO', 'Description': 'Wellness hus'}
 {'Language': 'FR', 'Description': 'Location bien-être'}
 {'Language': 'DE', 'Description': 'Wellnesshaus'}
 {'Language': 'EN', 'Description': 'Wellness accommodation'}
 {'Language': 'SV', 'Description': 'Wellness hus'}
 {'Language': 'IT', 'Description': 'Alloggio benessere'}
 {'Language': 'ES', 'Description': 'alojamiento con wellness'}
 {'Language': 'DA', 'Description': 'Wellness hus'}]",7774798143391122105,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
710,"[{'Language': 'NL', 'Description': 'Special interior'}
 {'Language': 'NO', 'Description': 'Unikt interiør\t'}
 {'Language': 'FR', 'Description': 'Special interior'}
 {'Language': 'DE', 'Description': 'Special interior'}
 {'Language': 'EN', 'Description': 'Special interior'}
 {'Language': 'SV', 'Description': 'Speciell inredning'}
 {'Language': 'IT', 'Description': 'Special interior'}
 {'Language': 'ES', 'Description': 'Special interior'}
 {'Language': 'DA', 'Description': 'Unikt interiør'}]",7522996853163824502,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
720,"[{'Language': 'NL', 'Description': 'Special story'}
 {'Language': 'NO', 'Description': 'Unik historie'}
 {'Language': 'FR', 'Description': 'Special story'}
 {'Language': 'DE', 'Description': 'Special story'}
 {'Language': 'EN', 'Description': 'Special story'}
 {'Language': 'SV', 'Description': 'Speciell historia'}
 {'Language': 'IT', 'Description': 'Special story'}
 {'Language': 'ES', 'Description': 'Special story'}
 {'Language': 'DA', 'Description': 'Unik historie'}]",-5415526676236194201,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
730,"[{'Language': 'NL', 'Description': 'Exceptional spot'}
 {'Language': 'NO', 'Description': 'Unik spot'}
 {'Language': 'FR', 'Description': 'Exceptional spot'}
 {'Language': 'DE', 'Description': 'Exceptional spot'}
 {'Language': 'EN', 'Description': 'Exceptional spot'}
 {'Language': 'SV', 'Description': 'Enastående plat'}
 {'Language': 'IT', 'Description': 'Exceptional spot'}
 {'Language': 'ES', 'Description': 'Exceptional spot'}
 {'Language': 'DA', 'Description': 'Unik beliggenhed'}]",4957388927784715374,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
1500,"[{'Language': 'NL', 'Description': 'sportschool'}
 {'Language': 'NO', 'Description': 'treningssenter'}
 {'Language': 'FR', 'Description': 'salle de sport'}
 {'Language': 'DE', 'Description': 'Fitnessstudio'}
 {'Language': 'EN', 'Description': 'Gym'}
 {'Language': 'SV', 'Description': 'gym'}
 {'Language': 'DA', 'Description': 'fitnesscenter'}]",4271755121300767647,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
1505,"[{'Language': 'NL', 'Description': 'banket'}
 {'Language': 'NO', 'Description': 'bankett'}
 {'Language': 'FR', 'Description': 'banquet'}
 {'Language': 'DE', 'Description': 'Bankett'}
 {'Language': 'EN', 'Description': 'Banquet'}
 {'Language': 'SV', 'Description': 'bankett'}
 {'Language': 'DA', 'Description': 'banket'}]",6837221212657673061,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
2500,"[{'Language': 'NL', 'Description': 'Hus'}
 {'Language': 'NO', 'Description': 'Hus'}
 {'Language': 'FR', 'Description': 'Hus'}
 {'Language': 'DE', 'Description': 'Hus'}
 {'Language': 'EN', 'Description': 'Hus'}
 {'Language': 'SV', 'Description': 'Hus'}
 {'Language': 'IT', 'Description': 'Hus'}
 {'Language': 'ES', 'Description': 'Hus'}
 {'Language': 'DA', 'Description': 'Hus'}]",4202582998828991370,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
2501,"[{'Language': 'NL', 'Description': 'Lejlighed'}
 {'Language': 'NO', 'Description': 'Lejlighed'}
 {'Language': 'FR', 'Description': 'Lejlighed'}
 {'Language': 'DE', 'Description': 'Lejlighed'}
 {'Language': 'EN', 'Description': 'Lejlighed'}
 {'Language': 'SV', 'Description': 'Lejlighed'}
 {'Language': 'IT', 'Description': 'Lejlighed'}
 {'Language': 'ES', 'Description': 'Lejlighed'}
 {'Language': 'DA', 'Description': 'Lejlighed'}]",8037031854577183770,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
2502,"[{'Language': 'NL', 'Description': 'Underetagen i huset'}
 {'Language': 'NO', 'Description': 'Underetagen i huset'}
 {'Language': 'FR', 'Description': 'Underetagen i huset'}
 {'Language': 'DE', 'Description': 'Underetagen i huset'}
 {'Language': 'EN', 'Description': 'Underetagen i huset'}
 {'Language': 'SV', 'Description': 'Underetagen i huset'}
 {'Language': 'IT', 'Description': 'Underetagen i huset'}
 {'Language': 'ES', 'Description': 'Underetagen i huset'}
 {'Language': 'DA', 'Description': 'Underetagen i huset'}]",-3714265402274991197,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
2503,"[{'Language': 'NL', 'Description': 'Sommerhus m/1. sal'}
 {'Language': 'NO', 'Description': 'Sommerhus m/1. sal'}
 {'Language': 'FR', 'Description': 'Sommerhus m/1. sal'}
 {'Language': 'DE', 'Description': 'Sommerhus m/1. sal'}
 {'Language': 'EN', 'Description': 'Sommerhus m/1. sal'}
 {'Language': 'SV', 'Description': 'Sommerhus m/1. sal'}
 {'Language': 'IT', 'Description': 'Sommerhus m/1. sal'}
 {'Language': 'ES', 'Description': 'Sommerhus m/1. sal'}
 {'Language': 'DA', 'Description': 'Sommerhus m/1. sal'}]",-6658380478965194642,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
2504,"[{'Language': 'NL', 'Description': 'Rækkehus'}
 {'Language': 'NO', 'Description': 'Rækkehus'}
 {'Language': 'FR', 'Description': 'Rækkehus'}
 {'Language': 'DE', 'Description': 'Rækkehus'}
 {'Language': 'EN', 'Description': 'Rækkehus'}
 {'Language': 'SV', 'Description': 'Rækkehus'}
 {'Language': 'IT', 'Description': 'Rækkehus'}
 {'Language': 'ES', 'Description': 'Rækkehus'}
 {'Language': 'DA', 'Description': 'Rækkehus'}]",9058642140213168659,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
2505,"[{'Language': 'NL', 'Description': 'Del af hus'}
 {'Language': 'NO', 'Description': 'Del af hus'}
 {'Language': 'FR', 'Description': 'Del af hus'}
 {'Language': 'DE', 'Description': 'Del af hus'}
 {'Language': 'EN', 'Description': 'Del af hus'}
 {'Language': 'SV', 'Description': 'Del af hus'}
 {'Language': 'IT', 'Description': 'Del af hus'}
 {'Language': 'ES', 'Description': 'Del af hus'}
 {'Language': 'DA', 'Description': 'Del af hus'}]",3629683348128490995,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
2506,"[{'Language': 'NL', 'Description': 'Vertikaldelt hus'}
 {'Language': 'NO', 'Description': 'Vertikaldelt hus'}
 {'Language': 'FR', 'Description': 'Vertikaldelt hus'}
 {'Language': 'DE', 'Description': 'Vertikaldelt hus'}
 {'Language': 'EN', 'Description': 'Vertikaldelt hus'}
 {'Language': 'SV', 'Description': 'Vertikaldelt hus'}
 {'Language': 'IT', 'Description': 'Vertikaldelt hus'}
 {'Language': 'ES', 'Description': 'Vertikaldelt hus'}
 {'Language': 'DA', 'Description': 'Vertikaldelt hus'}]",-6331284305210016480,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
2507,"[{'Language': 'NL', 'Description': 'Fiskehus'}
 {'Language': 'NO', 'Description': 'Fiskehus'}
 {'Language': 'FR', 'Description': 'Fiskehus'}
 {'Language': 'DE', 'Description': 'Fiskehus'}
 {'Language': 'EN', 'Description': 'Fiskehus'}
 {'Language': 'SV', 'Description': 'Fiskehus'}
 {'Language': 'IT', 'Description': 'Fiskehus'}
 {'Language': 'ES', 'Description': 'Fiskehus'}
 {'Language': 'DA', 'Description': 'Fiskehus'}]",2005258144531455704,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
4501,"[{'Language': 'NL', 'Description': 'Alarm'}
 {'Language': 'NO', 'Description': 'Alarm'}
 {'Language': 'FR', 'Description': 'Alarme'}
 {'Language': 'DE', 'Description': 'Alarm'}
 {'Language': 'EN', 'Description': 'Alarm'}
 {'Language': 'SV', 'Description': 'Larm'}
 {'Language': 'IT', 'Description': 'Allarme'}
 {'Language': 'ES', 'Description': 'Alarma'}
 {'Language': 'DA', 'Description': 'Alarm'}]",-3567734847097836782,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
4502,"[{'Language': 'NL', 'Description': 'Kluis'}
 {'Language': 'NO', 'Description': 'Trygge'}
 {'Language': 'FR', 'Description': 'Coffre-fort'}
 {'Language': 'DE', 'Description': 'Sicher'}
 {'Language': 'EN', 'Description': 'Safety deposit box'}
 {'Language': 'SV', 'Description': 'Värdeskåp'}
 {'Language': 'IT', 'Description': 'Cassaforte'}
 {'Language': 'ES', 'Description': 'Caja fuerte'}
 {'Language': 'DA', 'Description': 'Aflåseligt skab'}]",4032749623023718431,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
4503,"[{'Language': 'NL', 'Description': 'Brandblusser'}
 {'Language': 'NO', 'Description': 'Brannslukker'}
 {'Language': 'FR', 'Description': ""Extincteur d'incendie""}
 {'Language': 'DE', 'Description': 'Feuerlöscher'}
 {'Language': 'EN', 'Description': 'Fire extinguisher'}
 {'Language': 'SV', 'Description': 'Brandsläckare'}
 {'Language': 'IT', 'Description': 'Estintore'}
 {'Language': 'ES', 'Description': 'Extintor de incendios'}
 {'Language': 'DA', 'Description': 'Brandslukker'}]",5387761161096807084,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
4504,"[{'Language': 'NL', 'Description': 'Koolmonoxidedetector'}
 {'Language': 'NO', 'Description': 'Karbonmonoksid detektor'}
 {'Language': 'FR', 'Description': 'Detecteur de monoxyde de carbone'}
 {'Language': 'DE', 'Description': 'Kohlenmonoxiddetektor'}
 {'Language': 'EN', 'Description': 'Carbon monoxide detector'}
 {'Language': 'SV', 'Description': 'Kolmonoxiddetektor'}
 {'Language': 'IT', 'Description': 'Rivelatore di monossido di carbonio'}
 {'Language': 'ES', 'Description': 'Detector de monóxido de carbono'}
 {'Language': 'DA', 'Description': 'Kulilte detektor'}]",3458558287476779786,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
4505,"[{'Language': 'NL', 'Description': 'Rookmelder'}
 {'Language': 'NO', 'Description': 'Røykvarsler'}
 {'Language': 'FR', 'Description': 'Détecteur de fumée'}
 {'Language': 'DE', 'Description': 'Rauchmelder'}
 {'Language': 'EN', 'Description': 'Smoke detector'}
 {'Language': 'SV', 'Description': 'Brandvarnare'}
 {'Language': 'IT', 'Description': 'Rilevatore di fumo'}
 {'Language': 'ES', 'Description': 'Detector de humo'}
 {'Language': 'DA', 'Description': 'Røgalarm'}]",5805865364617843148,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
4506,"[{'Language': 'NL', 'Description': 'EHBO doos'}
 {'Language': 'NO', 'Description': 'Førstehjelpsskrin'}
 {'Language': 'FR', 'Description': 'Trousse de premiers secours'}
 {'Language': 'DE', 'Description': 'Verbandkasten'}
 {'Language': 'EN', 'Description': 'First aid kit'}
 {'Language': 'SV', 'Description': 'Första hjälpen låda'}
 {'Language': 'IT', 'Description': 'Kit di pronto soccorso'}
 {'Language': 'ES', 'Description': 'Botiquín de primeros auxilios'}
 {'Language': 'DA', 'Description': 'Førstehjælpskasse'}]",2299858891233148494,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
4507,"[{'Language': 'NL', 'Description': 'Nachtslot'}
 {'Language': 'NO', 'Description': 'Sikkerhetslås'}
 {'Language': 'FR', 'Description': 'Serrure à pêne dormant'}
 {'Language': 'DE', 'Description': 'Sicherheitsschloss'}
 {'Language': 'EN', 'Description': 'Deadbolt lock'}
 {'Language': 'SV', 'Description': 'Säkerhetslås'}
 {'Language': 'IT', 'Description': 'Blocco di sicurezza'}
 {'Language': 'ES', 'Description': 'Cerradura de seguridad'}
 {'Language': 'DA', 'Description': 'Sikkerhedslås'}]",-6045269837239078791,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
4508,"[{'Language': 'NL', 'Description': 'Buiten verlichting'}
 {'Language': 'NO', 'Description': 'Utvendig belysning'}
 {'Language': 'FR', 'Description': 'Éclairage extérieur'}
 {'Language': 'DE', 'Description': 'Außenbeleuchtung'}
 {'Language': 'EN', 'Description': 'Exterior lighting'}
 {'Language': 'SV', 'Description': 'Exteriörbelysning'}
 {'Language': 'IT', 'Description': 'Illuminazione esterna'}
 {'Language': 'ES', 'Description': 'Iluminación exterior'}
 {'Language': 'DA', 'Description': 'Udvendig belysning'}]",-1600434170668789557,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
4509,"[{'Language': 'NL', 'Description': 'Automatische Externe Defibrillator (AED)'}
 {'Language': 'NO', 'Description': 'Automatisk ekstern defibrillator (AED)'}
 {'Language': 'FR', 'Description': 'Défibrillateur externe automatique (AED)'}
 {'Language': 'DE', 'Description': 'Automatischer externer Defibrillator (AED)'}
 {'Language': 'EN', 'Description': 'Automatic External Defibrillator (AED)'}
 {'Language': 'SV', 'Description': 'Automatisk extern defibrillator (AED)'}
 {'Language': 'IT', 'Description': 'Defibrillatore automatico esterno (AED)'}
 {'Language': 'ES', 'Description': 'Desfibrilador Externo Automático (AED)'}
 {'Language': 'DA', 'Description': 'Automatisk ekstern defibrillator (AED)'}]",1826903110651881249,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
4510,"[{'Language': 'NL', 'Description': 'Bewakingscamera'}
 {'Language': 'NO', 'Description': 'Surveillance camera'}
 {'Language': 'FR', 'Description': 'Caméra de surveillance'}
 {'Language': 'DE', 'Description': 'Überwachungskameras'}
 {'Language': 'EN', 'Description': 'Surveillance camera'}
 {'Language': 'SV', 'Description': 'Surveillance camera'}
 {'Language': 'IT', 'Description': 'Videocamera di sorveglianza'}
 {'Language': 'ES', 'Description': 'Cámara de vigilancia'}
 {'Language': 'DA', 'Description': 'Surveillance camera'}]",-5820506948685454643,neig-v1.20260129,1769688004.4726071,2026-01-29 12:00:04
