HOUSE_ID,PROPERTY_COMPANY,FINANCIAL_ENTITY,BOOKING_ID,ORIGINAL_BOOKING_ID,BOOKING_BRAND,CHANNEL_LARS,CHANNEL_TYPE,CHANNEL_TYPE_GROUP,PARTNER_TYPE,PARTNER_CODE,PARTNER_NAME,PARTNER_NAME_GROUP,WEBSITE_ORIGIN,ACCOMMODATION_CODE,HOMEOWNER_ID,BOOKING_STATUS,BOOKING_STATUS_CODE,BOOKING_STATUS_DESCRIPTION,BOOK_DATE_OF_BOOKING,ARRIVAL_DATE,DEPARTURE_DATE,FIRST_INSTALLMENT_PROCESSED_DATE,CANCELLATION_DATE,CANCELLATION_BLAME,CANCELLATION_REASON,CANCELLATION_REASON_DESCRIPTION,RATE_PLAN_CODE,INPT_ACCO_KEY,CANCELLATION_POLICY,LARS_FM_TAG,FLEXIBLE_CANCELLATION,CANCELLATION_REQUEST,CANCELLATION_REQUEST_DATE,SELF_CANCELLATION_ALLOWED,CANCELLED_BY,SALES_CANCEL_COST,PROPERTY_CONTRACT_TYPE,PROPERTY_CONTRACT_TYPE_ACCOUNTING,PROPERTY_COUNTRY_CODE,PROPERTY_COUNTRY_NAME,PROPERTY_COUNTRY_GROUP,PROPERTY_REGION_CODE,PROPERTY_REGION_NAME,BOOKED_PROPERTY_NUMBER_OF_PERSONS,GUEST_ID,RENTAL_AGREEMENT_GUEST_COUNTRY,GUEST_COUNTRY,PARTY_NUMBER_OF_PERSONS,PARTY_NUMBER_OF_ADULTS,PARTY_NUMBER_OF_CHILDREN,PARTY_NUMBER_OF_BABIES,PARTY_NUMBER_OF_PETS,PROPERTY_BRAND,PROPERTY_CONTRACT_SEGMENT,PROPERTY_LOCAL_OFFICE_ID,PROPERTY_LOCAL_OFFICE_NAME,PROPERTY_STATUS,PROPERTY_CREATED_DATE,PROPERTY_CUR_ACTIVE_DATE,PROPERTY_CHURN_DATE,PROPERTY_LATITUDE,PROPERTY_LONGITUDE,PROPERTY_ACCOMMODATION_TYPE,PROPERTY_ACCO_DESCRIPTION,PROPERTY_NUMBER_OF_PERSONS,PROPERTY_BEDROOM_COUNT,PROPERTY_NUM_ROOMS,CURRENCY,PAYMENT_AT_BOOKING,REVENUE_GROSS_BOOKING_VALUE,REVENUE_SERVICE,REVENUE_CLEANING,REVENUE_BOOKING_FEE,REVENUE_CANCELLATION_INSURANCE,REVENUE_PAYMENT_CHARGES_GUEST,REVENUE_RENT,REVENUE_OTHER,REVENUE_CANCELLATION_FEE,DISCOUNT_RELATION_AND_PROMOTIONAL,DISCOUNT_LAST_MINUTE,DISCOUNT_REBOOKING,DISCOUNT_SURVEY,DISCOUNT_TOTAL_OYO,DISCOUNT_LAST_MINUTE_HOMEOWNER,DISCOUNT_REBOOKING_HOMEOWNER,DISCOUNT_TOTAL_HOMEOWNER,COST_PURCHASE_TOTAL,COST_HOMEOWNER_PAYMENT,COST_INSURANCE,COST_COMMISSION_TOTAL,COST_AFFILIATE_COMMISSION,COST_AGENT_COMMISSION,COST_OTHER,BOOKED_GBV,CANCELLED_GBV,META_SRC_LOAD_TS,META_SRC_NAME
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spain,,,,,,,,,,,,,,,,W,,2005-12-05,2007-05-17,,,House,Cottage,6.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Italy,,,,,,,,,,,,,,,,DP,,2025-06-11,,40.627613,14.483575,Unknown,Villa,6.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HR-00095-35-01,BELVILLA,BVAG,1SJMPL13,4312300365_1,BV,INDIR-Affiliates-Not@L,INDIR,INDIR,Affiliate,booking,Booking.com,BOOKING.COM,,HR-00095-35,1056331.0,CANCELLED,B-OMB,RE-BOOKING,2025-02-18,2025-05-19,2025-05-21,2025-02-18,2025-05-02,@Leisure,Other,cooperation completed,50793685.0,13322072_1332207202_50793685,111.0,NO,No,No,,No,rashmig,0.0,Agency Home,AGENT,HR,CROATIA,Croatia,DAL,DALMATIA,4.0,7847478.0,NL,NL,2.0,2.0,0.0,0.0,0.0,DirectBooker,FME,,,DP,2023-07-07,2023-12-07,,42.640682,18.110166,Apartment,Apartment,4.0,2.0,2.0,EUR,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,14.96,0.0,14.96,262.04,262.04,0.0,0.0,0.0,0.0,0.0,352.0,-352.0,2026-01-29 13:40:21.175429+00:00,LARS
HR-00071-57-01,BELVILLA,BVAG,184HVHTM,4447650838_1,BV,INDIR-Affiliates-Not@L,INDIR,INDIR,Affiliate,booking,Booking.com,BOOKING.COM,,HR-00071-57,1056331.0,BOOKING,B-STD,BOOKING,2024-12-15,2025-04-13,2025-04-19,2024-12-15,,,,,48352446.0,12809870_1280987002_48352446,111.0,NO,No,No,,No,,0.0,Agency Home,AGENT,HR,CROATIA,Croatia,DAL,DALMATIA,4.0,7743850.0,ES,ES,4.0,4.0,0.0,0.0,0.0,DirectBooker,FMNE,,,DP,2022-04-24,2022-05-05,,42.642134,18.10852,Unknown,Holiday home,4.0,,2.0,EUR,1.0,660.0,,,0.0,62.87,0.0,597.13,0.0,,0.0,0.0,0.0,0.0,0.0,104.64,0.0,104.64,425.76,425.76,0.0,187.54,187.54,0.0,0.0,660.0,0.0,2026-01-29 13:40:21.175429+00:00,LARS
US-31419-01,OYO HOMES US,OHUS,151RCQTG,2461050625,OHMS,INDIR-Affiliates-Not@L,INDIR,INDIR,Affiliate,booking_us,Booking.com (OVH US),OTHER,,US-31419-01,1015475.0,CANCELLED,R-ANB,CANCELLATION (NO PAYMENT),2020-07-01,2020-09-18,2020-09-20,,2020-07-07,Customer,NoPaymentCancellation,Customer did not make a payment,,,,NO,No,No,,No,system,0.0,FME,PRINCIPAL,US,UNITED STATES,Other,GA,GEORGIA,7.0,5132491.0,US,US,6.0,6.0,0.0,0.0,0.0,OHUS,FME,,,D,2019-12-16,2020-03-31,,32.04092,-81.23043,House,Holiday home,7.0,3.0,3.0,USD,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325.92,-325.92,2026-01-29 13:40:21.175429+00:00,LARS
US-31419-01,OYO HOMES US,OHUS,1MY5AGCM,HMPJRTEDFH,OHMS,INDIR-Affiliates-Not@L,INDIR,INDIR,Affiliate,airbnb_us,AirBnB for OVH US,OTHER,,US-31419-01,1015475.0,CANCELLED,B-AZV,CANCELLATION WITHOUT INSURANCE,2020-06-19,2020-07-13,2020-07-17,2020-06-19,2020-06-26,Customer,AirbnbCancellation,Cancellation through Airbnb,,,,NO,No,No,,No,,0.0,FME,PRINCIPAL,US,UNITED STATES,Other,GA,GEORGIA,7.0,5109481.0,US,US,6.0,6.0,0.0,0.0,0.0,OHUS,FME,,,D,2019-12-16,2020-03-31,,32.04092,-81.23043,House,Holiday home,7.0,3.0,3.0,USD,0.0,341.16,,,15.0,0.0,0.0,326.16,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339.21,339.21,0.0,44.09,44.09,0.0,0.0,682.32,-341.16,2026-01-29 13:40:21.175429+00:00,LARS
HR-00094-39-01,BELVILLA,BVAG,1MLQK48H,,BV,DIR-CS,CCC,CCC,,,,,Lars-UI,HR-00094-39,1056331.0,CANCELLED,R-ANB,CANCELLATION (NO PAYMENT),2024-07-28,2024-08-03,2024-08-17,,2024-07-31,Customer,NoPaymentCancellation,Customer did not make a payment,,,102.0,NO,No,No,,No,system,0.0,Agency Home,AGENT,HR,CROATIA,Croatia,KVA,KVARNER,8.0,7553684.0,DE,DE,6.0,2.0,4.0,0.0,0.0,DirectBooker,FME,,,DP,2023-05-16,2023-12-07,,45.392624,15.60092,Unknown,Holiday home,8.0,,4.0,EUR,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3639.0,-3639.0,2026-01-29 13:40:21.175429+00:00,LARS
US-92123-01,OYO HOMES US,OHUS,1GJKY9YJ,HM3EXDHJCD,OHMS,INDIR-Affiliates-Not@L,INDIR,INDIR,Affiliate,airbnb_us,AirBnB for OVH US,OTHER,,US-92123-01,1023773.0,CANCELLED,B-AZV,CANCELLATION WITHOUT INSURANCE,2020-02-23,2020-05-01,2020-05-05,2020-02-23,2020-03-29,Customer,AirbnbCancellation,Cancellation through Airbnb,,,,YES,No,No,,No,,0.0,FME,PRINCIPAL,US,UNITED STATES,Other,CA,CALIFORNIA,8.0,5012201.0,US,US,4.0,4.0,0.0,0.0,0.0,OHUS,FME,,,DP,2020-01-11,2020-02-17,,32.80027,-117.14603,House,Holiday home,8.0,4.0,4.0,USD,0.0,155.0,,,15.0,0.0,0.0,140.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.4,78.4,0.0,40.56,40.56,0.0,0.0,310.0,-155.0,2026-01-29 13:40:21.175429+00:00,LARS
US-31419-01,OYO HOMES US,OHUS,1Q28DX8Z,HMQHPMRD9D,OHMS,INDIR-Affiliates-Not@L,INDIR,INDIR,Affiliate,airbnb_us,AirBnB for OVH US,OTHER,,US-31419-01,1015475.0,CANCELLED,B-AZV,CANCELLATION WITHOUT INSURANCE,2020-06-01,2020-06-05,2020-06-08,2020-06-01,2020-06-03,Customer,AirbnbCancellation,Cancellation through Airbnb,,,,NO,No,No,,No,,0.0,FME,PRINCIPAL,US,UNITED STATES,Other,GA,GEORGIA,7.0,5075098.0,US,US,5.0,5.0,0.0,0.0,0.0,OHUS,FME,,,D,2019-12-16,2020-03-31,,32.04092,-81.23043,House,Holiday home,7.0,3.0,3.0,USD,0.0,506.28,,,30.0,0.0,0.0,476.28,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.58,309.58,0.0,84.47,84.47,0.0,0.0,506.28,0.0,2026-01-29 13:40:21.175429+00:00,LARS
HR-00068-30-01,BELVILLA,BVAG,13WN7RBJ,,BV,DIR-Referrers-Labeled,DIR,SEA: Non-Branded,,,,,www.belvilla.de,HR-00068-30,1056331.0,BOOKING,B-STD,BOOKING,2022-08-18,2022-08-22,2022-08-29,2022-08-18,,,,,,,,NO,No,No,,No,,0.0,Agency Home,AGENT,HR,CROATIA,Croatia,DAL,DALMATIA,4.0,6448784.0,DE,DE,3.0,3.0,0.0,0.0,0.0,DirectBooker,FMNE,,,DP,2022-04-24,2022-05-03,,42.635373,18.186018,Apartment,Apartment,4.0,3.0,3.0,EUR,0.0,581.0,,,0.0,0.0,0.0,581.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493.85,493.85,0.0,0.0,0.0,0.0,0.0,581.0,0.0,2026-01-29 13:40:21.175429+00:00,LARS
US-11358-01,OYO HOMES US,OHUS,1X6FLWWQ,HM4NDDZH3C,OHMS,INDIR-Affiliates-Not@L,INDIR,INDIR,Affiliate,airbnb_us,AirBnB for OVH US,OTHER,,US-11358-01,1014171.0,CANCELLED,B-AZV,CANCELLATION WITHOUT INSURANCE,2020-03-10,2020-03-27,2020-03-28,2020-03-10,2020-03-10,Homeowner,Other,Homeowner is cancelling booking due to coronavirus concerns.,,,,YES,No,No,,No,jareds,0.0,FMNE,AGENT,US,UNITED STATES,Other,NY,NEW YORK,8.0,5025925.0,US,US,8.0,8.0,0.0,0.0,0.0,OHUS,FMNE,,,DE,2019-12-14,2020-02-11,,40.77081,-73.80483,House,Villa,8.0,4.0,4.0,USD,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-01-29 13:40:21.175429+00:00,LARS
HR-00053-52-01,BELVILLA,BVAG,1MWA5M18,,BV,DIR-Direct-BaseDTI,DIR,Unallocated,,,,,www.belvilla.com/new,HR-00053-52,1056331.0,CANCELLED,R-ANB,CANCELLATION (NO PAYMENT),2025-01-12,2025-06-03,2025-06-06,,2025-01-17,Customer,NoPaymentCancellation,Customer did not make a payment,,,10070.0,NO,No,No,,No,system,0.0,Agency Home,AGENT,HR,CROATIA,Croatia,DAL,DALMATIA,4.0,7787815.0,GI,GI,3.0,2.0,1.0,0.0,0.0,DirectBooker,FMNE,,,DP,2022-04-22,2022-05-05,,42.64558,18.098746,Apartment,Apartment,4.0,2.0,2.0,EUR,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321.0,-321.0,2026-01-29 13:40:21.175429+00:00,LARS
US-00001-44,OYO HOMES US,OHUS,1KD5GE8S,VRBO#70b1bbab-2b7c-42f2-a772-ae05c287e673,OHMS,INDIR-Affiliates-Not@L,INDIR,INDIR,Affiliate,VRBO_US,VRBO / HomeAway for OVH US,OTHER,,US-00001-44,1010703.0,CANCELLED,R-ANB,CANCELLATION (NO PAYMENT),2020-01-23,2021-03-14,2021-03-16,,2020-01-29,Customer,NoPaymentCancellation,Customer did not make a payment,,,,NO,No,No,,No,system,0.0,FME,PRINCIPAL,US,UNITED STATES,Other,AZ,ARIZONA,4.0,4974484.0,US,US,4.0,4.0,0.0,0.0,0.0,OHUS,FME,,,D,2019-12-08,2020-01-07,,33.473132,-112.041885,Apartment,Apartment,4.0,1.0,1.0,USD,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,-310.0,2026-01-29 13:40:21.175429+00:00,LARS
HR-00083-30-01,BELVILLA,BVAG,1W8M5WXC,,BV,DIR-Direct-BaseDTI,DIR,Unallocated,,,,,www.belvilla.com/new,HR-00083-30,1056331.0,CANCELLED,B-OMB,RE-BOOKING,2025-04-06,2025-06-04,2025-06-10,2025-04-08,2025-06-13,@Leisure,Other,cooperation completed,,,10070.0,NO,No,No,,No,rashmig,0.0,Agency Home,AGENT,HR,CROATIA,Croatia,DAL,DALMATIA,3.0,7904074.0,GI,GI,2.0,2.0,0.0,0.0,0.0,DirectBooker,FMNE,,,DP,2022-04-29,2022-05-04,,42.654293,18.092603,Apartment,Apartment,3.0,1.0,1.0,EUR,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.5,289.5,0.0,0.0,0.0,0.0,0.0,370.0,-370.0,2026-01-29 13:40:21.175429+00:00,LARS
US-00000-83,OYO HOMES US,OHUS,1VNQQVXS,HMZCPCNWBF,OHMS,INDIR-Affiliates-Not@L,INDIR,INDIR,Affiliate,airbnb_us,AirBnB for OVH US,OTHER,,US-00000-83,1009655.0,CANCELLED,B-AZV,CANCELLATION WITHOUT INSURANCE,2020-06-15,2020-07-19,2020-07-20,2020-06-15,2020-07-20,Customer,AirbnbCancellation,Cancellation through Airbnb,,,,NO,No,No,,No,,0.0,FME,PRINCIPAL,US,UNITED STATES,Other,NJ,NEW JERSEY,8.0,5102170.0,US,US,6.0,6.0,0.0,0.0,0.0,OHUS,FME,,,DP,2019-12-05,2020-02-13,,39.951628,-75.116069,House,Holiday home,8.0,3.0,3.0,USD,0.0,170.28,,,30.0,0.0,0.0,140.28,0.0,,0.0,-139.72,0.0,0.0,-139.72,0.0,0.0,0.0,111.59,111.59,0.0,42.98,42.98,0.0,0.0,170.28,0.0,2026-01-29 13:40:21.175429+00:00,LARS
HR-00082-75-01,BELVILLA,BVAG,1UH3RHR8,,BV,DIR-Direct-BaseDTI,DIR,Unallocated,,,,,www.belvilla.com,HR-00082-75,1056331.0,BOOKING,B-STD,BOOKING,2023-02-17,2023-07-13,2023-07-20,2023-02-17,,,,,,,10047.0,NO,No,No,,No,,0.0,Agency Home,AGENT,HR,CROATIA,Croatia,DAL,DALMATIA,10.0,5363177.0,DK,US,6.0,6.0,0.0,0.0,0.0,DirectBooker,FMNE,,,DP,2022-04-29,2022-05-04,,43.55913,16.916804,Unknown,Villa,10.0,,5.0,EUR,0.0,3080.0,,,0.0,0.0,0.0,3230.0,0.0,,-150.0,0.0,0.0,0.0,-150.0,0.0,0.0,0.0,2745.5,2745.5,0.0,0.0,0.0,0.0,0.0,3080.0,0.0,2026-01-29 13:40:21.175429+00:00,LARS
36838,DANLAND,DC,2017-127089,,DL,,INDIR,Unallocated,Courses,,KYSTHUSENE / GILLELEJE KURSUS/,OTHER,,36838,,CANCELLED,,,2016-12-01,2017-04-26,2017-04-27,2016-12-01,2016-12-05,,,,,,,,,,,,,,Park,PRINCIPAL,DK,Denmark,,,GILLELEJE/TINKERUP,0.0,,,DK,0.0,,,,,,Agency Park,,,,,,,,,,,,,,EUR,,0.0,,0.0,0.0,0.0,,,,0.0,,,,,,,,,,0.0,,0.0,0.0,,,114.59,-114.59,2026-01-29 13:40:21.175429+00:00,AS400
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,,P,,,,51.50735,-0.12776,Unknown,Holiday home,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15330,DANLAND,DC,2017-156048,,DL,,INDIR,Unallocated,Travel Agencies,,DUES SPORTSREISER,OTHER,,15330,,BOOKING,,,2017-01-23,2017-05-24,2017-05-27,2017-01-23,,,,,,,,,,,,,,,Park,PRINCIPAL,DK,Denmark,,,BLOKHUS,0.0,,,NO,0.0,,,,,,Agency Park,,,,,,,,,,,,,,EUR,,306.77,,36.9,13.42,18.92,,,,0.0,,,,,,,,,,206.94,,0.0,0.0,,,306.77,0.0,2026-01-29 13:40:21.175429+00:00,AS400
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,,,,,,,,,,,,,,,,DE,,,,44.895898,1.229353,Unknown,Apartment,6.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Germany,,,,,,,,,,,,,,,,D,,2024-06-25,,54.189255,11.055467,House,Holiday home,4.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15564,DANLAND,DC,2017-233313,,DL,,CCC,CCC,Courses,,DANLAND KBH BLOKHUS KURSUS/,,,15564,,BOOKING,,,2017-05-18,2017-05-30,2017-05-31,2017-05-18,,,,,,,,,,,,,,,Park,PRINCIPAL,DK,Denmark,,,BLOKHUS,0.0,,,DK,0.0,,,,,,Agency Park,,,,,,,,,,,,,,EUR,,78.72,,16.15,0.0,7.53,,,,0.0,,,,,,,,,,59.89,,0.0,0.0,,,78.72,0.0,2026-01-29 13:40:21.175429+00:00,AS400
36808,DANLAND,DC,2017-236513,,DL,,CCC,CCC,Joint Promotion (Direct),,LOGBUY,,,36808,,BOOKING,,,2017-05-24,2017-06-19,2017-06-23,2017-05-26,,,,,,,,,,,,,,,Park,PRINCIPAL,DK,Denmark,,,GILLELEJE/TINKERUP,4.0,,,DK,4.0,,,,,,Agency Park,,,,,,,,,,,,,,EUR,,383.56,,63.93,13.45,24.89,,,,0.0,,,,,,,,,,212.65,,0.0,0.0,,,383.56,0.0,2026-01-29 13:40:21.175429+00:00,AS400
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,,P,,,,25.92811,-80.31319,Unknown,Apartment,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Netherlands,,,,,,,,,,,,,,,,W,,2006-03-08,2016-03-21,52.263734,4.460437,House,Holiday home,5.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15182,DANLAND,DC,2017-111464,,DL,,INDIR,Unallocated,Local Offices,,DANFERIE,OTHER,,15182,,CANCELLED,,,2016-09-26,2017-07-23,2017-07-29,,2016-10-20,,,,,,,,,,,,,,Park,PRINCIPAL,DK,Denmark,,,BLOKHUS,0.0,,,NO,0.0,,,,,,Agency Park,,,,,,,,,,,,,,EUR,,84.33,,4.11,1.23,5.02,,,,0.0,,,,,,,,,,0.0,,0.0,0.0,,,923.04,-838.71,2026-01-29 13:40:21.175429+00:00,AS400
15564,DANLAND,DC,2017-200373,,DL,,INDIR,Unallocated,Travel Agencies,,DUES SPORTSREISER,OTHER,,15564,,BOOKING,,,2017-03-23,2017-07-24,2017-07-28,2017-03-23,,,,,,,,,,,,,,,Park,PRINCIPAL,DK,Denmark,,,BLOKHUS,0.0,,,NO,0.0,,,,,,Agency Park,,,,,,,,,,,,,,EUR,,603.62,,37.01,13.45,36.07,,,,0.0,,,,,,,,,,417.23,,0.0,0.0,,,603.62,0.0,2026-01-29 13:40:21.175429+00:00,AS400
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,,,,,,,,,,,,,,,,NI,,,,43.423998,5.52113,House,Holiday home,12.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Italy,,,,,,,,,,,,,,,,W,,1998-01-06,2000-06-28,,,Unknown,Holiday home,6.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,,DP,,2025-06-19,,40.386031,-111.831484,Unknown,,4.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,,,,,,,,,,,,,,,,IV,,,,47.8117,-4.33847,Unknown,Holiday home,4.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Italy,,,,,,,,,,,,,,,,NI,,,,45.53348,11.47793,Unknown,Apartment,4.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Italy,,,,,,,,,,,,,,,,P,,,,45.87595,9.65224,Unknown,Holiday home,4.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Germany,,,,,,,,,,,,,,,,P,,,,53.6307,8.0258,Unknown,Apartment,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spain,,,,,,,,,,,,,,,,L,,,,27.786432,-15.711254,Unknown,Apartment,4.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Italy,,,,,,,,,,,,,,,,P,,,,45.002546,8.136096,Unknown,Holiday home,5.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15779,DANLAND,DC,2017-129039,,DL,,INDIR,Unallocated,Local Offices,,DANLAND BLOKHUS,OTHER,,15779,,BOOKING,,,2016-12-08,2017-06-02,2017-06-05,2016-12-20,,,,,,,,,,,,,,,Park,PRINCIPAL,DK,Denmark,,,BLOKHUS,8.0,,,DK,8.0,,,,,,Agency Park,,,,,,,,,,,,,,EUR,,382.72,,46.97,13.42,23.88,,,,0.0,,,,,,,,,,260.62,,51.57,51.57,,,382.72,0.0,2026-01-29 13:40:21.175429+00:00,AS400
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Netherlands,,,,,,,,,,,,,,,,H,,,,51.82879,4.975759,Unknown,Holiday home,4.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Italy,,,,,,,,,,,,,,,,P,,,,46.035166,9.118199,House,Chalet,5.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39977,DANLAND,DC,2017-231913,,DL,,INDIR,Unallocated,OTA,,DANSK FERIEHUS BOOKINGBÜRO,OTHER,www.danland.de,39977,,BOOKING,,,2017-05-16,2017-07-10,2017-07-18,2017-05-16,,,,,,,,,,,,,,,Park,PRINCIPAL,DK,Denmark,,,BLÅVAND/HO,7.0,,,NL,7.0,,,,,,Agency Park,,,,,,,,,,,,,,EUR,,1360.0,,54.0,16.0,80.0,,,,0.0,,,,,,,,,,720.33,,282.8,282.8,,,1360.0,0.0,2026-01-29 13:40:21.175429+00:00,AS400
36788,DANLAND,DC,2018-287250,,DL,,DIR,Unallocated,DanCenter Marketing,,DANLAND.DK ADWORDS,,www.danland.dk,36788,,BOOKING,,,2018-08-09,2018-09-21,2018-09-23,2018-08-09,,,,,,,,,,,,,,,Park,PRINCIPAL,DK,Denmark,,,GILLELEJE/TINKERUP,6.0,,,DK,6.0,,,,,,Agency Park,,,,,,,,,,,,,,EUR,,220.88,,63.86,13.44,15.59,,,,0.0,,,,,,,,,,119.12,,0.0,0.0,,,220.88,0.0,2026-01-29 13:40:21.175429+00:00,AS400
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Netherlands,,,,,,,,,,,,,,,,DP,,,,52.142964,6.381887,Park,Holiday home,6.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,,NI,,,,54.382293,16.327745,House,Holiday home,5.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Austria,,,,,,,,,,,,,,,,W,,1997-10-27,2007-02-08,,,Unknown,Apartment,10.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Austria,,,,,,,,,,,,,,,,NI,,,,47.01664,13.615,Unknown,Holiday home,4.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49612,DANLAND,DC,2018-256896,,DL,,INDIR,Unallocated,Local Offices,,DANLAND BLOKHUS,OTHER,,49612,,BOOKING,,,2018-06-26,2018-07-25,2018-07-29,2018-06-26,,,,,,,,,,,,,,,Park,PRINCIPAL,DK,Denmark,,,BLOKHUS,0.0,,,NO,0.0,,,,,,Agency Park,,,,,,,,,,,,,,EUR,,601.88,,61.38,12.25,37.43,,,,0.0,,,,,,,,,,410.33,,0.0,0.0,,,601.88,0.0,2026-01-29 13:40:21.175429+00:00,AS400
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,,,,,,,,,,,,,,,,DE,,2024-12-23,,44.621785,6.633747,Unknown,Apartment,2.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Italy,,,,,,,,,,,,,,,,W,,2012-12-11,2014-01-31,40.642709,14.592465,Apartment,Apartment,4.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
