ACCOMMODATION_CODE,ACCOMMODATION_NAME,ACCOMMODATION_TYPE,ACCOMMODATION_TYPE_NEW,ACCOMMODATION_STATUS_CODE,ACCOMMODATION_CHANNEL,ACCOMMODATION_COUNTRY,ACCOMMODATION_REGION,ACCOMMODATION_CITY,ACCOMMODATION_ZIPCODE,ACCOMMODATION_LATITUDE,ACCOMMODATION_LONGITUDE,ACCOMMODATION_NUMBER_OF_PERSONS,ACCOMMODATION_NUMBER_OF_PETS,ACCOMMODATION_SIZE,CONTRACT_TYPE,CONTRACT_DATE,PLANNING_CODES,BOOKINGCOM_ID,AIRBNB_ID,HOMEAWAY_ID,EXPEDIA_ID,ACCOMMODATION_REVIEW_SCORE,OWNER_ID,OWNER_TYPE,OWNER_COMPANY_NAME,HOMEOWNER_CREATION_DATE,OWNER_LANGUAGE_CODE,OWNER_COUNTRY_CODE,OWNER_CITY,OWNER_ZIPCODE,OWNER_WEBSITE
EIR031028-F,"holiday home, Kenmare-38634",Holiday home,Holiday home,W,,Ireland,Südwestirland,Kenmare,,52.148857,-9.955175,8,0,157.0,Exclusive revenue management flexibility (FME),,EIR031028-F-01,,,2965294.0,,,1047398,,,2021-09-24,EN,IE,Kenmare,00,www.kenmarerentals.com
EIR031029-F,,Holiday home,Holiday home,W,,,,Cahoo West,0,41.486721,-81.928246,2,0,80.0,Net,,EIR031029-F-01,,,,,,55,Local Office,,,DE,DE,,,
EIR03103-F,"holiday home, Waterville-Standing Stones",Holiday home,Holiday home,W,,Ireland,Südirland,Waterville,0-,51.81445,-10.157632,4,0,190.0,Net,,EIR03103-F-01,"4471251,447125102,13512233",,2965316.0,,,1047032,,,2021-09-24,EN,IE,Waterville,0-,www.lakelandshouse.com
EIR031030-F,"holiday home, Caherciveen-Mountain View",Holiday home,Holiday home,W,,Ireland,Südirland,Caherciveen,0-,51.81445,-10.157632,6,0,160.0,Net,,EIR031030-F-01,"4894420,489442002,14306403",,2965301.0,,,1047815,,,2021-09-24,EN,IE,Dublin 4,00,
EIR031031-P,"Holiday flat, Valentia Island-Coarhabeg Merz",Apartment,Apartment,W,,Ireland,Südirland,Valentia Island,00,51.895615,-10.387517,2,0,,Net,2022-07-29,EIR031031-P-01,"4894421,489442102,14306404",,2993075.0,,8.5,1047866,Private Homeowner,,2021-09-24,DE,DE,Mühlhausen,69242,
EIR031032-F,"holiday home, Kenmare-Sheen river view",Holiday home,Holiday home,W,,Ireland,Südirland,Kenmare,,51.874134,-9.554905,6,0,,Net,,EIR031032-F-01,"4894422,489442202,14306405",,2965306.0,,,1047878,,,2021-09-24,EN,IE,"Kilgarvan, Co. Kerry",00,
EIR031033-F,"holiday home, Dingle-Pedlers Lodge",Holiday home,Holiday home,W,,Ireland,Südirland,Dingle,V92 V2D5,52.209656,-10.167825,9,0,98.0,Exclusive revenue management flexibility (FME),,EIR031033-F-01,"7822919,782291902,24093447",,5027638.0,,,1047985,,,2021-09-24,EN,IE,Lispole,V92H3EG,
EIR031034-F,Holiday home Gort a'Chúis Glenflesk in Killarney Co Kerry Ireland,Holiday home,Holiday home,W,,Ireland,Südirland,"Glenflesk, Killarney",V93W99K,51.81445,-10.157632,6,0,125.0,Net,,EIR031034-F-01,"6853019,685301902,20045647",,2965310.0,,8.5,1048011,,,2021-09-24,EN,IE,Ballyferriter,00,
EIR031035-F,"holiday home, Kenmare-Falls View",Holiday home,Holiday home,W,,Ireland,Südirland,Kenmare,V93cp48,51.87366,-9.553913,6,0,,Net,,EIR031035-F-01,"6117829,611782902,16967534",,2999825.0,,,1047878,,,2021-09-24,EN,IE,"Kilgarvan, Co. Kerry",00,
EIR031036-F,"holiday home, Kenmare-38636",Holiday home,Holiday home,W,,Ireland,Südwestirland,Kenmare,0-,51.81445,-10.157632,4,0,140.0,Exclusive revenue management flexibility (FME),,EIR031036-F-01,,,2993326.0,,,1047398,,,2021-09-24,EN,IE,Kenmare,00,www.kenmarerentals.com
EIR031037-F,"holiday home, Kenmare-82400",Holiday home,Holiday home,W,,Ireland,Südwestirland,Kenmare,0-,51.81445,-10.157632,8,0,,Exclusive revenue management flexibility (FME),,EIR031037-F-01,,,2993327.0,,,1047398,,,2021-09-24,EN,IE,Kenmare,00,www.kenmarerentals.com
EIR031038-F,"holiday home, Ballinskelligs-Cois Farraige",Holiday home,Holiday home,W,,Ireland,Südirland,Ballinskelligs,,51.823257,-10.281917,8,0,170.0,Net,,EIR031038-F-01,"6811549,681154902,19878553",,5015021.0,,,1048217,,,2021-09-24,EN,FR,Brantome,24310,
EIR031039-FYA,"Holiday homes, Killorglin-533289",Cottage,Cottage,W,,Ireland,Südirland,Killorglin,V93Y230,52.122578,-9.752406,5,0,,Net,,EIR031039-FYA-01,"7155752,715575202,21350782",,5108400.0,,,1045294,,,2021-09-24,EN,IE,Limerick,0,www.rentacottage.ie
EIR03104-CYA,"Holiday flats, Waterville-Self Catering (1bedroom)",Apartment,Apartment,W,,Ireland,Südirland,Waterville,0-,51.814724,-10.142777,2,0,92.0,Net,,EIR03104-CYA-01,"4716110,471611002,14013283",,2965320.0,,,1047032,,,2021-09-24,EN,IE,Waterville,0-,www.lakelandshouse.com
EIR03104-DYB,"Holiday flats, Waterville-Self Catering (2bedroom)",Apartment,Apartment,W,,Ireland,Südirland,Waterville,0-,51.814724,-10.142777,4,0,180.0,Net,,EIR03104-DYB-01,"4716111,471611102,14013285",,2965323.0,,,1047032,,,2021-09-24,EN,IE,Waterville,0-,www.lakelandshouse.com
EIR031040-I,Semi-detached house Town House Santa Anna Kenmare,Holiday home,Holiday home,W,,Ireland,Südwestirland,Kenmare,00000,51.8801,-9.578821,4,0,126.0,Net,2022-09-07,EIR031040-I-01,"7852941,785294102,24203264",,5129914.0,,8.5,1048494,,,2021-09-24,EN,IE,Kenmare,0-----,
EIR031041-F,"holiday home, Nenagh-Bord Failte",Holiday home,Holiday home,W,,Ireland,Südirland,Nenagh,00,52.794357,-8.236629,10,0,279.0,Net,,EIR031041-F-01,"7386850,738685002,22265666",,5145140.0,,,1048541,,,2021-09-24,EN,IE,Nenagh,00,www.youngsselfcateringtipperary.com
EIR031042-F,Holiday home Rose Garden House Milltown Co Kerry,Holiday home,Holiday home,W,,Ireland,Südirland,Milltown,V93D62Y,52.794357,-8.236629,6,0,204.0,Net,2023-01-31,EIR031042-F-01,"9792613,979261302,34344372",,5257565.0,,8.9,1057695,Private Homeowner,,2022-06-02,EN,IE,Milltown,V93 D62Y,
EIR031043-F,Brooklodge in Kenmare Kerry,Holiday home,Holiday home,W,,Ireland,Südwestirland,Kenmare,V93C9C0,51.884883,-9.59212,8,0,,Net,2023-02-17,EIR031043-F-01,"9977515,997751502,35143852",,5331911.0,,8.5,1065823,Private Homeowner,,2023-02-13,EN,IE,Kenmare,V93VK1Y,
EIR04044-IYA,,Holiday home,Holiday home,W,,,,Tullow,0,52.802547,-6.737152,2,0,80.0,Net,,EIR04044-IYA-01,,,,,,55,Local Office,,,DE,DE,,,
EIR04046-FYA,"Holiday homes, Bettystown-53591",Cottage,Cottage,W,,Ireland,Ostküste Irland,Bettystown,XX,53.690502,-6.242175,2,0,55.0,Exclusive revenue management flexibility (FME),,EIR04046-FYA-01,,,2965326.0,,8.7,1045493,,,2021-09-24,EN,IE,"Laytown/Bettystown, Co. Meath",XX,www.cottages-ireland.com
EIR04046-FYB,,Holiday home,Holiday home,W,,,,Bettystown,0,53.698324,-6.246068,2,0,80.0,Net,,EIR04046-FYB-01,,,2965336.0,,,55,Local Office,,,DE,DE,,,
EIR04046-FYC,,Holiday home,Holiday home,W,,,,Bettystown,0,53.698324,-6.246068,2,0,80.0,Net,,EIR04046-FYC-01,,,2965345.0,,,55,Local Office,,,DE,DE,,,
EIR04046-FYD,,Holiday home,Holiday home,W,,,,Bettystown,0,53.698324,-6.246068,2,0,80.0,Net,,EIR04046-FYD-01,,,2965353.0,,,55,Local Office,,,DE,DE,,,
EIR04046-FYE,,Holiday home,Holiday home,W,,,,Bettystown,0,53.698324,-6.246068,2,0,80.0,Net,,EIR04046-FYE-01,,,2965363.0,,,55,Local Office,,,DE,DE,,,
EIR04046-FYG,,Holiday home,Holiday home,W,,,,Bettystown,0,53.698324,-6.246068,2,0,80.0,Net,,EIR04046-FYG-01,,,2965371.0,,,55,Local Office,,,DE,DE,,,
EIR04046-FYH,,Holiday home,Holiday home,W,,,,Bettystown,0,53.698324,-6.246068,2,0,80.0,Net,,EIR04046-FYH-01,,,2965380.0,,,55,Local Office,,,DE,DE,,,
EIR04046-FYI,,Holiday home,Holiday home,W,,,,Bettystown,0,53.698324,-6.246068,2,0,80.0,Net,,EIR04046-FYI-01,,,2965389.0,,,55,Local Office,,,DE,DE,,,
EIR04046-FYJ,,Holiday home,Holiday home,W,,,,Bettystown,0,53.698324,-6.246068,2,0,80.0,Net,,EIR04046-FYJ-01,,,2965398.0,,,55,Local Office,,,DE,DE,,,
EIR04048-IYA,,Holiday home,Holiday home,W,,,,Garlow Cross,,53.60566,-6.62292,2,0,80.0,Net,,EIR04048-IYA-01,,,2965409.0,,,55,Local Office,,,DE,DE,,,
EIR04048-IYB,,Holiday home,Holiday home,W,,,,Garlow Cross,,53.60566,-6.62292,2,0,80.0,Net,,EIR04048-IYB-01,,,2965419.0,,,55,Local Office,,,DE,DE,,,
EIR04048-IYC,"Terraced Houses Courtyard, Garlow Cross-10059",Apartment,Apartment,W,,Ireland,Ostküste Irland,Garlow Cross,,53.62927,-6.67062,8,0,,Net,,EIR04048-IYC-01,"4716123,471612302,14013331",,2965430.0,,8.5,1045669,,,2021-09-24,EN,IE,"Navan, County Meath",0,www.decoycountrycottages.ie
EIR04048-IYD,,Holiday home,Holiday home,W,,,,Garlow Cross,,53.60566,-6.62292,2,0,80.0,Net,,EIR04048-IYD-01,,,2965440.0,,,55,Local Office,,,DE,DE,,,
EIR04048-IYE,,Holiday home,Holiday home,W,,,,Garlow Cross,,53.60566,-6.62292,2,0,80.0,Net,,EIR04048-IYE-01,,,2965448.0,,,55,Local Office,,,DE,DE,,,
EIR04048-IYF,,Holiday home,Holiday home,W,,,,Garlow Cross,,53.60566,-6.62292,2,0,80.0,Net,,EIR04048-IYF-01,,,2965456.0,,,55,Local Office,,,DE,DE,,,
EIR04048-IYG,,Holiday home,Holiday home,W,,,,Garlow Cross,,53.60566,-6.62292,2,0,80.0,Net,,EIR04048-IYG-01,,,2965466.0,,,55,Local Office,,,DE,DE,,,
EIR04048-IYH,,Holiday home,Holiday home,W,,,,Garlow Cross,,53.60566,-6.62292,2,0,80.0,Net,,EIR04048-IYH-01,,,2965472.0,,,55,Local Office,,,DE,DE,,,
EIR04049-FYB,,Holiday home,Holiday home,W,,,,Readstown,0,43.44942,-90.759297,2,0,80.0,Net,,EIR04049-FYB-01,,,,,,55,Local Office,,,DE,DE,,,
EIR041001-L,,Holiday home,Holiday home,W,,,,Kilkenny,0,52.654145,-7.244788,2,0,80.0,Net,,EIR041001-L-01,,,,,,55,Local Office,,,DE,DE,,,
EIR041002-IYA,,Holiday home,Holiday home,W,,,,Enfield,0,42.002718,-72.544145,2,0,80.0,Net,,EIR041002-IYA-01,,,2965481.0,,,55,Local Office,,,DE,DE,,,
EIR041003-IYA,"Terraced Houses, Trim-Knightsbrook Courtyard Homes",Apartment,Apartment,W,,Ireland,Ostküste Irland,Trim,,53.549564,-6.764305,9,0,120.0,Net,,EIR041003-IYA-01,"4731504,473150402,14013349",,2965486.0,,,1047472,,,2021-09-24,EN,IE,Trim,C15WYF4,www.knightsbrook.com
EIR041004-LYA,Holiday Cottage The Old Farmhouse Green Meadow Farm Redcross Co Wicklow,Holiday home,Holiday home,W,,Ireland,Ostküste Irland,Redcross,A67HX05,52.888382,-6.160417,7,0,116.0,Net,2023-01-25,EIR041004-LYA-01,"6228399,622839902,17197009",,5010829.0,,,1048176,,,2021-09-24,EN,IE,Wicklow,00,www.greenmeadowfarm.ie
EIR041004-LYB,Holiday Cottage The Loft Green Meadow Farm Redcross Co Wicklow,Holiday home,Holiday home,W,,Ireland,Ostküste Irland,Redcross,A67HX05,52.888382,-6.160417,5,0,91.0,Net,2023-01-25,EIR041004-LYB-01,"6228399,622839903,36968450",,5010830.0,,,1048176,,,2021-09-24,EN,IE,Wicklow,00,www.greenmeadowfarm.ie
EIR041004-LYC,Holiday Cottage The Barley Cottage Green Meadow Farm Redcross Co Wicklow,Holiday home,Holiday home,W,,Ireland,Ostküste Irland,Redcross,A67HX05,52.888382,-6.160417,4,0,82.0,Net,2023-01-25,EIR041004-LYC-01,"6228399,622839905,36968454",,5010831.0,,,1048176,,,2021-09-24,EN,IE,Wicklow,00,www.greenmeadowfarm.ie
EIR041004-LYD,Holiday Cottage The Barn Green Meadow Farm Redcross Co Wicklow,Holiday home,Holiday home,W,,Ireland,Ostküste Irland,Redcross,A67HX05,52.888382,-6.160417,3,0,72.0,Net,2023-01-25,EIR041004-LYD-01,"6228399,622839904,36968451",,5010833.0,,,1048176,,,2021-09-24,EN,IE,Wicklow,00,www.greenmeadowfarm.ie
EIR05001-CYA,"Holiday flats Carrick Na Shee, Keadue-For 2 Persons / 60 qm Haus 3 b",Apartment,Apartment,W,,Ireland,Westirland,Keadue,F52D718,54.05751,-8.139579,2,0,,Net,2022-08-30,EIR05001-CYA-01 - EIR05001-CYA-02,"8995254,899525402,30943078",,2965490.0,,8.4,1044727,,,2021-09-24,DE,IE,"Keadue, Boyle, Co. Roscommon",0,
EIR05001-DYB,"Holiday flats Carrick Na Shee, Keadue-Haus 3a For 4 Persons - 4 Raum App./120 qm",Apartment,Apartment,W,,Ireland,Westirland,Keadue,F52D718,54.05751,-8.139579,4,0,,Net,2022-08-30,EIR05001-DYB-01,"8984121,898412102,30895171",,2965495.0,,9.1,1044727,,,2021-09-24,DE,IE,"Keadue, Boyle, Co. Roscommon",0,
EIR05001-EYB,,Holiday home,Holiday home,W,,,,Keadue,,54.051142,-8.137756,2,0,80.0,Net,,EIR05001-EYB-01,,,,,,55,Local Office,,,DE,DE,,,
EIR05004-FYA,Waterside Cottages Dromineer Bay Co Tipperary,Holiday home,Holiday home,W,,Ireland,Westirland,"Dromineer Bay, Nenagh",,52.925438,-8.27526,6,0,,Net,2023-02-28,EIR05004-FYA-01 - EIR05004-FYA-02,,,2965501.0,,,1044567,,,2021-09-24,EN,IE,"Nenagh, County Tipperary",00,www.watersidecottages.ie
EIR05018-F,Holiday Home Cornacorroo in Carrick-on-Shannon Co Leitrim,Holiday home,Holiday home,W,,Ireland,Westirland,Carrick-on-Shannon,,53.919266,-8.071432,4,0,100.0,Net,2023-01-18,EIR05018-F-01,"4858433,485843302,14227397",,2965509.0,,8.5,1044730,Private Homeowner,,2021-09-24,DE,DE,Berlin,10997,
EIR05034-FYA,"Block houses, Knockvicar-loghouse no 3/ 3 bedroom",Holiday home,Holiday home,W,,Ireland,Westirland,Knockvicar,F52R275,54.003006,-8.196448,6,0,,Gross,2022-12-19,EIR05034-FYA-01,"9957046,995704602,35055427",,2965516.0,,8.4,1045419,,,2021-09-24,EN,IE,"Boyle, Co. Roscommon",0,http://riverhavenselfcatering.ie/
EIR05034-FYB,"Block houses, Knockvicar-4 bedroom cabin",Holiday home,Holiday home,W,,Ireland,Westirland,Knockvicar,,54.003006,-8.196448,8,0,,Gross,2022-12-19,EIR05034-FYB-01,,,2965521.0,,9.0,1045419,,,2021-09-24,EN,IE,"Boyle, Co. Roscommon",0,http://riverhavenselfcatering.ie/
EIR05034-FYC,,Holiday home,Holiday home,W,,,,Knockvicar,,54.000729,-8.193478,2,0,80.0,Net,,EIR05034-FYC-01,,,2965528.0,,,55,Local Office,,,DE,DE,,,
EIR05037-IYA,,Holiday home,Holiday home,W,,,,Nenagh,0,52.864297,-8.197556,2,0,80.0,Net,,EIR05037-IYA-01,,,5016817.0,,,55,Local Office,,,DE,DE,,,
EIR05040-F,"holiday home, Portroe-Fraoch",Holiday home,Holiday home,W,,Ireland,Südirland,Portroe,00000,52.904755,-8.370951,6,0,115.0,Net,2022-08-31,EIR05040-F-01,"4471253,447125302,13512234",,2965533.0,,9.0,1045892,,,2021-09-24,EN,IE,Nenagh,00,
EIR05041-F,"holiday home, Kilkenny-10295",Holiday home,Holiday home,W,,Ireland,Ostküste Irland,Kilkenny,00,52.6421,-7.226858,6,0,228.0,Net,,EIR05041-F-01,"4471252,447125202,13512235",,2965540.0,,8.4,1045948,,,2021-09-24,EN,IE,Kilkenny,00,
EIR05042-P,,Holiday home,Holiday home,W,,,,Cleighran More,0,54.127898,-8.012568,2,0,80.0,Net,,EIR05042-P-01,,,,,,55,Local Office,,,DE,DE,,,
EIR05043-FYA,Lime Kiln Cottage Terryglass Co Tipperary,Cottage,Cottage,W,,Ireland,Südirland,Terryglass,E45KD83,53.040493,-8.173516,6,0,70.0,Net,2022-11-02,EIR05043-FYA-01,"7873097,787309703,36915714",,2965546.0,,8.6,1046627,,,2021-09-24,EN,IE,Terryglass,00,www.fuchsialanefarm.ie
EIR05043-FYC,The Lodge Cottage Terryglass Co Tipperary,Cottage,Cottage,W,,Ireland,Südirland,Terryglass,E45KD83,53.040493,-8.173516,7,0,90.0,Net,2022-11-02,EIR05043-FYC-01,"7873097,787309702,24277041",,2965557.0,,9.0,1046627,,,2021-09-24,EN,IE,Terryglass,00,www.fuchsialanefarm.ie
EIR05043-IYB,The Stables Cottage Terryglass Co Tipperary,Holiday home,Holiday home,W,,Ireland,Südirland,Terryglass,E45KD83,53.056452,-8.198745,4,0,80.0,Net,2023-01-20,EIR05043-IYB-01,"9628503,962850302,33637467",,5321293.0,,8.9,1046627,,,2021-09-24,EN,IE,Terryglass,00,www.fuchsialanefarm.ie
EIR05044-L,,Holiday home,Holiday home,W,,,,Lorrha,0,53.093107,-8.122804,2,0,80.0,Net,,EIR05044-L-01,,,2965575.0,,,55,Local Office,,,DE,DE,,,
EIR05045-F,,Holiday home,Holiday home,W,,,,Ballinagleragh,0,54.34,-8.0097,2,0,80.0,Net,,EIR05045-F-01,,,2965581.0,,,55,Local Office,,,DE,DE,,,
EIR05046-F,,Holiday home,Holiday home,W,,,,Ballinamore,,54.052218,-7.803204,2,0,80.0,Net,,EIR05046-F-01,,,2965586.0,,,55,Local Office,,,DE,DE,,,
EIR05047-L,,Holiday home,Holiday home,W,,,,Drumkeeran,0,54.169409,-8.142664,2,0,80.0,Net,,EIR05047-L-01,,,,,,55,Local Office,,,DE,DE,,,
EIR05048-DYB,,Holiday home,Holiday home,W,,,,Ballinamore,,54.052218,-7.803204,2,0,80.0,Net,,EIR05048-DYB-01,,,,,,55,Local Office,,,DE,DE,,,
EIR05048-FYA,,Holiday home,Holiday home,W,,,,Ballinamore,,54.052218,-7.803204,2,0,80.0,Net,,EIR05048-FYA-01,,,,,,55,Local Office,,,DE,DE,,,
EIR05049-F,"holiday home, Kilkenny-10293",angler house,angler house,W,,Ireland,Ostküste Irland,Kilkenny,00,52.642212,-7.227283,5,0,110.0,Net,,EIR05049-F-01,"7837028,783702802,24138687",,2965589.0,,,1045948,,,2021-09-24,EN,IE,Kilkenny,00,
EIR051001-FYA,"Holiday homes, Killure-Wilde Retreat",Holiday home,Holiday home,W,,Ireland,Ostküste Irland,Killure,R95KV18,52.651497,-7.017197,2,0,200.0,Net,,EIR051001-FYA-01,"4721924,472192403,14017783",,2965595.0,,,1047284,,,2021-09-24,EN,IE,Killure,R95KV18,www.killure.ie
EIR051001-FYB,"Holiday homes, Killure-Killure Lodge",Holiday home,Holiday home,W,,Ireland,Ostküste Irland,Killure,R95KV18,52.651497,-7.017197,6,0,250.0,Net,,EIR051001-FYB-01,"4716134,471613402,14013374",,2965600.0,,,1047284,,,2021-09-24,EN,IE,Killure,R95KV18,www.killure.ie
EIR051002-F,"holiday home, Killoscully-Arra View",Holiday home,Holiday home,W,,Ireland,Südirland,Killoscully,V94K126,52.77914,-8.324261,8,0,240.0,Net,,EIR051002-F-01,"4471258,447125802,13512246",,2965606.0,,,1047292,,,2021-09-24,EN,IE,Killoscully,V94K126,www.mcnamaracottages.com
EIR051003-F,"holiday home, Dolla-Silver Spruce Lodge",Holiday home,Holiday home,W,,Ireland,Südirland,Dolla,0-,52.775818,-8.187839,6,0,130.0,Net,,EIR051003-F-01,"4471259,447125902,13512248",,2965609.0,,,1047295,,,2021-09-24,EN,IE,Nenagh,XXX,www.silversprucelodge.com
EIR051004-F,Holiday home Lackaroe in Castlelough Co Tipperary,Holiday home,Holiday home,W,,Ireland,Südirland,Castlelough,E45PH04,52.902885,-8.374984,4,0,,Net,2022-08-31,EIR051004-F-01,"4471261,447126102,13512251",,2965612.0,,8.8,1045892,,,2021-09-24,EN,IE,Nenagh,00,
EIR051005-IYA,,Holiday home,Holiday home,W,,,,Ballina,0,54.114948,-9.155069,2,0,80.0,Net,,EIR051005-IYA-01,,,,,,55,Local Office,,,DE,DE,,,
EIR051005-IYB,,Holiday home,Holiday home,W,,,,Ballina,0,54.114948,-9.155069,2,0,80.0,Net,,EIR051005-IYB-01,,,,,,55,Local Office,,,DE,DE,,,
EIR051006-F,Lough Derg Holiday House in Reinskea Co Clare,Holiday home,Holiday home,W,,Ireland,Westirland,Reinskea,V94E98N,52.95728,-8.329191,6,0,170.0,Net,2022-09-13,EIR051006-F-01,"4471260,447126002,13512254",,2965616.0,,8.9,1047438,,,2021-09-24,EN,IE,Woodford,H62TN66,www.loughdergholidayhouses.com
EIR051007-LYA,Semi-detached house The Granary in Terryglass Co Tipperary,Holiday home,Holiday home,W,,Ireland,Südirland,Terryglass,,53.040627,-8.173818,2,0,,Net,2022-11-02,EIR051007-LYA-01,"4731512,473151202,14013375",,2965621.0,,8.9,1046627,,,2021-09-24,EN,IE,Terryglass,00,www.fuchsialanefarm.ie
EIR051008-F,"holiday home, Ballinamore-Garadice View Farmhouse",Holiday home,Holiday home,W,,Ireland,Nordwestirland,Ballinamore,,54.059074,-7.692104,6,0,130.0,Net,,EIR051008-F-01,,,2965624.0,,,1047898,,,2021-09-24,EN,IE,Ballinamore,00,
EIR051009-F,holiday home Portroe-Cornode,Holiday home,Holiday home,W,,Ireland,Südirland,Portroe,E45FX37,52.905315,-8.369832,6,0,,Net,2022-08-31,EIR051009-F-01,"6853018,685301802,20045688",,2965630.0,,9.6,1045892,,,2021-09-24,EN,IE,Nenagh,00,
EIR051010-F,,Holiday home,Holiday home,W,,,,Banagher,0,53.190111,-7.986105,2,0,80.0,Exclusive revenue management flexibility (FME),,EIR051010-F-01,,,2965634.0,,,55,Local Office,,,DE,DE,,,
EIR051011-IYA,"Terraced Houses, Castlerea-The Mews Cottage",Cottage,Cottage,W,,Ireland,Westirland,Castlerea,F45 H265,53.780537,-8.515335,5,0,,Net,,EIR051011-IYA-01,,,2965639.0,,,1048006,,,2021-09-24,EN,IE,Castlerea,F45 H265,www.clonalis.com
EIR051011-IYB,"Terraced Houses, Castlerea-The Garden Cottage",Cottage,Cottage,W,,Ireland,Westirland,Castlerea,F45 H265,53.780537,-8.515335,6,0,,Net,,EIR051011-IYB-01,,,2965646.0,,,1048006,,,2021-09-24,EN,IE,Castlerea,F45 H265,www.clonalis.com
EIR051011-IYC,"Terraced Houses, Castlerea-The Orchard Cottage",Cottage,Cottage,W,,Ireland,Westirland,Castlerea,F45 H265,53.780537,-8.515335,6,0,,Net,,EIR051011-IYC-01,,,2965655.0,,,1048006,,,2021-09-24,EN,IE,Castlerea,F45 H265,www.clonalis.com
EIR051011-IYD,"Terraced Houses, Castlerea-The Stewards House",Cottage,Cottage,W,,Ireland,Westirland,Castlerea,F45 H265,53.780537,-8.515335,8,0,,Net,,EIR051011-IYD-01,,,2965665.0,,,1048006,,,2021-09-24,EN,IE,Castlerea,F45 H265,www.clonalis.com
EIR051012-F,,Holiday home,Holiday home,W,,,,Blacklion,0,35.091161,-80.867696,2,0,80.0,Exclusive revenue management flexibility (FME),,EIR051012-F-01,,,2965673.0,,,55,Local Office,,,DE,DE,,,
EIR061001-L,,Holiday home,Holiday home,W,,United Kingdom,,Portstewart,0,55.186877,-6.717104,2,0,80.0,Net,,EIR061001-L-01,,,2965680.0,,,55,Local Office,,,DE,DE,,,
EIR061002-F,,Holiday home,Holiday home,W,,United Kingdom,,Portballintrae,0,55.2155,-6.547,2,0,80.0,Net,,EIR061002-F-01,,,2965686.0,,,55,Local Office,,,DE,DE,,,
EIR061003-F,,Holiday home,Holiday home,W,,United Kingdom,,Ballycastle,0,55.205289,-6.253295,2,0,80.0,Net,,EIR061003-F-01,,,2965693.0,,,55,Local Office,,,DE,DE,,,
EIR061004-U,,Holiday home,Holiday home,W,,United Kingdom,,Portstewart,0,55.186877,-6.717104,2,0,80.0,Net,,EIR061004-U-01,,,2965695.0,,,55,Local Office,,,DE,DE,,,
EIR061005-F,,Holiday home,Holiday home,W,,United Kingdom,,Dunseverick,0,55.2341,-6.43653,2,0,80.0,Net,,EIR061005-F-01,,,,,,55,Local Office,,,DE,DE,,,
EIR061006-F,,Holiday home,Holiday home,W,,United Kingdom,,Portstewart,0,55.186877,-6.717104,2,0,80.0,Net,,EIR061006-F-01,,,,,,55,Local Office,,,DE,DE,,,
EIR061007-F,,Holiday home,Holiday home,W,,United Kingdom,,Portstewart,0,55.186877,-6.717104,2,0,80.0,Net,,EIR061007-F-01,,,2965702.0,,,55,Local Office,,,DE,DE,,,
EIR061008-I,,Holiday home,Holiday home,W,,United Kingdom,,Portstewart,0,55.186877,-6.717104,2,0,80.0,Net,,EIR061008-I-01,,,,,,55,Local Office,,,DE,DE,,,
EIR061008-L,,Holiday home,Holiday home,W,,United Kingdom,,Portstewart,0,55.186877,-6.717104,2,0,80.0,Net,,EIR061008-L-01,,,2965705.0,,,55,Local Office,,,DE,DE,,,
EIR061009-F,,Holiday home,Holiday home,W,,United Kingdom,,Castlerock,0,36.009573,-95.887087,2,0,80.0,Net,,EIR061009-F-01,,,2965709.0,,,55,Local Office,,,DE,DE,,,
EIR061010-L,,Holiday home,Holiday home,W,,United Kingdom,,Portstewart,0,55.186877,-6.717104,2,0,80.0,Net,,EIR061010-L-01,,,2965714.0,,,55,Local Office,,,DE,DE,,,
EIR061011-I,,Holiday home,Holiday home,W,,United Kingdom,,Portrush,0,55.204195,-6.652671,2,0,80.0,Net,,EIR061011-I-01,,,2965718.0,,,55,Local Office,,,DE,DE,,,
EIR061012-P,,Holiday home,Holiday home,W,,United Kingdom,,Portstewart,0,55.186877,-6.717104,2,0,80.0,Net,,EIR061012-P-01,,,,,,55,Local Office,,,DE,DE,,,
EIR061013-BYA,,Holiday home,Holiday home,W,,United Kingdom,,Killadeas,0,54.433718,-7.68101,2,0,80.0,Net,,EIR061013-BYA-01,,,2965724.0,,,55,Local Office,,,DE,DE,,,
EIR061013-BYB,,Holiday home,Holiday home,W,,United Kingdom,,Killadeas,0,54.433718,-7.68101,2,0,80.0,Net,,EIR061013-BYB-01,,,2965726.0,,,55,Local Office,,,DE,DE,,,
EIR061014-I,,Holiday home,Holiday home,W,,United Kingdom,,Dungannon,0,54.508273,-6.766935,2,0,80.0,Net,,EIR061014-I-01,,,2965732.0,,,55,Local Office,,,DE,DE,,,
EIR061015-I,,Holiday home,Holiday home,W,,United Kingdom,,Dromara,0,54.379844,-6.017872,2,0,80.0,Net,,EIR061015-I-01,,,,,,55,Local Office,,,DE,DE,,,
EIR061016-S,,Holiday home,Holiday home,W,,United Kingdom,,Dungannon,0,54.508273,-6.766935,2,0,80.0,Net,,EIR061016-S-01,,,2965738.0,,,55,Local Office,,,DE,DE,,,
EIR061017-P,,Holiday home,Holiday home,W,,United Kingdom,,Dungannon,0,54.508273,-6.766935,2,0,80.0,Net,,EIR061017-P-01,,,2965741.0,,,55,Local Office,,,DE,DE,,,
